X,Y,Z,Wnt1,Wnt2,Wnt2B,Wnt3,Wnt3A,Wnt4,Wnt5A,Wnt6,Wnt7A,Wnt7B,Wnt10B,Wnt11,Wnt16,Fzd1,Fzd3,Fzd4,Fzd5,Fzd6,Fzd8,Fzd9,Fzd10
190.906,127.117,2.51978,72.47058823529412,,94.33333333333333,109.73684210526316,104.14285714285714,109.29411764705883,110.26666666666667,98.10344827586206,76.6875,103.25,110.44444444444444,70.0,99.8,86.375,95.05128205128206,78.0,101.77611940298507,105.98181818181818,91.18181818181819,110.82352941176471,78.0
182.815,139.425,2.1617,89.56818181818181,,102.11764705882354,106.0,93.6,109.75806451612904,111.66666666666667,103.92682926829268,72.92307692307692,99.66666666666667,104.84615384615384,66.0,103.82608695652173,95.0,97.1891891891892,,97.00653594771242,108.53846153846153,94.625,111.10714285714286,103.78571428571429
242.588,142.221,3.81618,95.3103448275862,,100.64,112.875,,108.76923076923077,,99.34426229508196,80.63513513513513,111.0,105.1,,106.0,97.21052631578948,100.53030303030303,105.15,80.84126984126983,110.09375,98.42857142857143,105.2,113.06666666666666
236.887,150.011,2.26981,97.2,106.0,109.18181818181819,104.52941176470588,108.5,112.0,,98.50769230769231,75.7719298245614,106.63636363636364,115.1875,,126.0,98.37735849056604,103.65625,110.11111111111111,81.9448275862069,108.95121951219512,90.93333333333334,107.8,107.05555555555556
231.936,154.219,1.63066,96.4875,106.0,111.65,106.14285714285714,106.0,112.90243902439025,78.0,98.94,78.328125,106.6,119.1,,126.0,96.25,102.95918367346938,,85.8695652173913,109.61904761904762,92.6923076923077,109.16666666666667,105.52941176470588
194.03,157.545,2.21855,94.0677966101695,121.0,105.0625,104.28571428571429,,104.17241379310344,108.21212121212122,104.63809523809523,81.05660377358491,106.66666666666667,117.16666666666667,70.0,96.75,84.0,103.62162162162163,,77.625,106.88372093023256,108.17391304347827,111.359375,105.6923076923077
203.191,120.005,4.35528,73.375,,91.0,101.6842105263158,93.25,106.6025641025641,103.92105263157895,102.68181818181819,92.046875,101.5,115.25,,111.2,80.66666666666667,99.02777777777777,117.33333333333333,104.3157894736842,108.66071428571429,90.35714285714286,109.1875,107.6
213.032,122.728,3.08012,70.04,,96.0,106.03571428571429,94.33333333333333,107.7159090909091,100.52941176470588,102.58823529411765,93.34567901234568,108.5,106.85714285714286,,111.84615384615384,88.75,104.13333333333334,,99.32019704433498,109.41666666666667,86.75,111.74074074074075,103.5
196.964,122.954,3.41583,69.0625,,78.0,108.76923076923077,109.25,109.79245283018868,108.0,97.28,85.98076923076923,100.57142857142857,113.4,,110.45454545454545,88.57142857142857,98.58536585365853,96.0,103.43540669856459,106.48076923076923,90.9090909090909,107.75,99.4
221.911,125.053,2.7784,71.21428571428571,,84.5,114.34615384615384,101.5,110.47368421052632,106.05882352941177,97.31428571428572,94.95555555555555,109.9,104.0,,105.0,91.0,102.38095238095238,,94.80898876404494,110.08450704225352,91.6470588235294,114.85,111.85714285714286
240.438,137.14,3.46422,92.19047619047619,,98.53333333333333,112.23529411764706,114.0,107.10204081632654,121.0,100.65116279069767,84.94845360824742,112.55555555555556,107.71428571428571,,103.4,93.65384615384616,102.66666666666667,107.25,85.63235294117646,106.88888888888889,99.21052631578948,102.17857142857143,108.15384615384616
181.507,145.545,2.89007,100.44897959183673,78.0,106.78571428571429,102.16666666666667,110.5,104.88059701492537,106.88888888888889,103.61538461538461,71.6,107.0,102.94117647058823,64.0,102.625,89.73913043478261,98.05405405405405,,88.6625,110.41666666666667,95.75,109.57142857142857,103.47058823529412
178.026,140.276,4.04647,96.7948717948718,78.0,103.375,111.07692307692308,107.6,107.8360655737705,113.33333333333333,104.31818181818181,68.52941176470588,89.0,100.0,66.0,103.76,92.90625,97.1891891891892,,99.46583850931677,110.18604651162791,100.375,109.05263157894737,103.47058823529412
186.265,153.908,3.16142,96.171875,99.5,107.27777777777777,96.0,114.0,103.42857142857143,105.56666666666666,108.38144329896907,74.45161290322581,109.8,106.2,62.0,98.66666666666667,88.0,103.1923076923077,,81.27272727272727,109.52727272727273,99.64,109.45614035087719,110.4
240.921,148.001,3.28144,95.8840579710145,,107.42857142857143,107.66666666666667,,111.68085106382979,,98.05882352941177,77.03921568627452,105.9,110.63636363636364,,,100.76,102.25714285714285,100.25,78.88148148148149,111.71428571428571,92.14285714285714,107.1923076923077,108.05882352941177
236.76,159.736,4.26431,98.06896551724138,,113.29629629629629,106.125,116.5,107.59574468085107,78.0,92.4047619047619,77.859375,104.75,113.26666666666667,,102.5,97.64102564102564,105.97297297297297,,74.4047619047619,107.37209302325581,80.7,106.72972972972973,103.29411764705883
230.3,162.221,3.71917,93.68468468468468,,114.10526315789474,111.0,,109.0,103.66666666666667,98.14285714285714,84.0253164556962,,112.42857142857143,,,93.54838709677419,104.90243902439025,,68.4,105.81632653061224,93.14285714285714,110.72881355932203,106.73333333333333
204.36,162.085,2.84591,90.9342105263158,,104.22222222222223,108.83333333333333,120.33333333333333,110.25641025641026,101.72,102.92592592592592,82.42156862745098,100.8,118.5,,104.0,94.58333333333333,102.86111111111111,,76.76470588235294,105.75,107.53333333333333,114.18604651162791,108.2
212.685,163.382,2.69951,95.76190476190476,,104.08333333333333,115.4,114.0,109.59550561797752,96.5,99.40425531914893,86.41964285714286,101.0,112.25,73.0,91.0,93.4,100.45454545454545,,73.75,107.46,98.36363636363636,111.12903225806451,110.85714285714286
218.888,119.463,5.39736,76.0,,92.5,108.70967741935483,102.0,109.90217391304348,106.25,100.26666666666667,93.62352941176471,107.1,111.4,55.0,108.27272727272727,85.8695652173913,101.5,,92.04098360655738,109.56923076923077,102.61538461538461,113.77777777777777,103.0
225.722,124.185,3.74111,67.72727272727273,,78.0,112.75862068965517,107.0,106.14102564102564,105.1,96.4390243902439,91.92045454545455,108.78571428571429,104.22222222222223,,106.625,93.03703703703704,100.52173913043478,,93.35416666666667,107.92957746478874,95.18181818181819,114.18181818181819,109.0
230.323,126.26,3.73384,72.2,,78.0,112.66666666666667,104.66666666666667,104.36111111111111,102.95833333333333,95.38095238095238,91.4235294117647,110.27272727272727,103.0,,102.44444444444444,94.96551724137932,100.13333333333334,,92.91946308724832,107.42105263157895,97.56,105.73684210526316,102.6
178.458,135.258,4.33739,83.1923076923077,,99.91666666666667,107.3,95.83333333333333,111.06666666666666,109.71428571428571,103.06896551724138,65.88888888888889,95.0,104.4,62.0,102.1923076923077,93.3030303030303,96.03125,,104.37554585152839,109.78048780487805,102.66666666666667,105.33333333333333,102.17647058823529
179.236,151.034,4.9598,99.52459016393442,78.0,107.95652173913044,108.63636363636364,121.0,102.0,108.15,106.41935483870968,70.8695652173913,,104.93333333333334,66.5,93.4,84.375,101.19047619047619,,81.32142857142857,109.32727272727273,99.75,109.71794871794872,106.25
240.335,153.781,3.97456,99.74074074074075,,112.2,104.92307692307692,114.6,109.0,,97.56521739130434,74.23684210526316,109.71428571428571,112.38461538461539,,91.0,100.16981132075472,104.63157894736842,100.26666666666667,76.20618556701031,110.20930232558139,88.0,107.33333333333333,103.8
190.523,160.09,4.6106,88.67391304347827,,103.81818181818181,101.83333333333333,,108.53191489361703,108.0,105.62626262626263,79.21951219512195,106.66666666666667,116.33333333333333,71.33333333333333,102.16666666666667,82.66666666666667,101.96153846153847,,74.5,109.32075471698113,98.52380952380952,110.60975609756098,110.875
196.419,162.348,4.56936,84.52,,106.9090909090909,109.88888888888889,,110.1470588235294,107.82051282051282,104.46,80.58208955223881,103.57142857142857,114.44444444444444,74.0,104.85714285714286,87.0,101.1,,74.23529411764706,108.0,104.94444444444444,110.9753086419753,105.61538461538461
224.734,164.498,3.94569,88.12605042016807,,107.7,114.33333333333333,,109.359375,107.4,97.02222222222223,88.53932584269663,101.33333333333333,107.5,,91.0,93.5,98.66666666666667,,70.8,107.91111111111111,95.6,109.3,108.66666666666667
209.768,166.826,4.98293,83.17241379310344,,102.28571428571429,115.36842105263158,110.5,109.19130434782609,98.84615384615384,101.21153846153847,88.78301886792453,104.25,118.75,66.0,106.625,70.0,102.80645161290323,,75.15384615384616,108.0754716981132,91.75,108.94285714285714,108.2
217.801,166.588,4.56232,85.50602409638554,,108.0,116.92857142857143,,109.85393258426966,102.46153846153847,97.5576923076923,92.36607142857143,106.0,118.25,,89.66666666666667,90.5,98.3,,70.42857142857143,108.47058823529412,98.4,106.88235294117646,111.88888888888889
208.845,117.741,5.46013,74.63888888888889,,91.0,104.3913043478261,87.8,107.78313253012048,103.95833333333333,98.35,96.03174603174604,102.83333333333333,113.125,67.0,112.3125,81.11111111111111,100.61538461538461,114.66666666666667,101.35087719298245,109.94339622641509,90.4,112.23333333333333,106.0
227.271,120.658,5.98152,68.625,,,110.78378378378379,109.33333333333333,108.25274725274726,98.66666666666667,97.2909090909091,92.89772727272727,108.0,107.0,,103.9,92.43589743589743,99.0,,91.01801801801801,107.22950819672131,99.0,112.86363636363636,106.66666666666667
180.054,129.282,5.03544,70.1,,100.16666666666667,109.8,95.25,111.89285714285714,107.89473684210526,99.24,71.38095238095238,99.4,106.72727272727273,,102.52941176470588,95.2,95.24137931034483,,107.86475409836065,110.09615384615384,97.66666666666667,107.96428571428571,105.08333333333333
185.785,125.831,4.24895,68.9375,,98.66666666666667,107.4375,104.5,109.5,109.79310344827586,96.44444444444444,74.0,100.66666666666667,113.6,,99.375,93.14285714285714,95.78571428571429,74.0,106.08482142857143,107.15873015873017,93.5,110.74074074074075,100.75
245.975,135.355,6.29583,81.81818181818181,,99.8,110.15789473684211,,109.73584905660377,121.0,95.6923076923077,82.81927710843374,115.11111111111111,101.625,,113.5,91.27272727272727,102.23404255319149,112.08333333333333,85.96875,111.63157894736842,96.45,103.8,113.55555555555556
250.032,140.561,7.2472,94.66666666666667,,102.8076923076923,111.47058823529412,116.5,107.95522388059702,,97.64583333333333,77.32075471698113,114.71428571428571,104.2,,121.0,92.02564102564102,99.4,103.15384615384616,81.78571428571429,112.8,103.4375,105.36842105263158,105.22727272727273
173.64,144.239,6.46541,101.67213114754098,99.8,104.65517241379311,111.4375,108.25,104.6029411764706,101.375,103.01351351351352,72.57142857142857,,104.13333333333334,67.5,103.61111111111111,90.25,100.37037037037037,,94.72868217054264,106.83928571428571,99.46666666666667,104.41666666666667,104.77777777777777
246.63,148.98,6.31097,97.71428571428571,,106.77142857142857,112.0,109.8,107.46153846153847,,93.98591549295774,75.25,109.0,111.75,,,97.0327868852459,101.08045977011494,100.78787878787878,76.01680672268908,111.08823529411765,96.78571428571429,106.65384615384616,104.08695652173913
241.828,158.986,5.83069,99.183908045977,,110.39285714285714,109.28571428571429,119.16666666666667,107.56521739130434,,96.18367346938776,73.36363636363636,115.16666666666667,108.33333333333333,,102.5,97.46296296296296,108.51612903225806,106.0,69.89583333333333,109.34883720930233,94.0,107.70370370370371,96.2
202.317,166.517,6.24087,78.92857142857143,,113.33333333333333,110.53333333333333,100.0,111.29565217391304,104.9047619047619,98.8051948051948,85.38461538461539,106.25,105.66666666666667,62.0,105.0909090909091,93.5,98.64102564102564,70.0,79.125,108.0,100.66666666666667,111.13846153846154,106.66666666666667
194.331,116.136,7.78744,71.78947368421052,,,107.6875,103.25,107.92307692307692,107.44827586206897,91.66666666666667,86.65,99.375,116.44444444444444,54.0,108.25,82.33333333333333,94.76315789473684,99.35714285714286,106.80281690140845,108.59649122807018,88.0,108.92105263157895,
203.181,114.743,7.54585,70.58536585365853,,91.0,106.16666666666667,92.2,109.28358208955224,105.80645161290323,102.34782608695652,89.875,89.0,115.4,67.0,109.66666666666667,76.42857142857143,96.52941176470588,108.7,103.74242424242425,108.08196721311475,84.2,111.17241379310344,
189.027,120.251,6.24913,69.6,,96.0,105.53846153846153,109.83333333333333,106.55263157894737,109.54545454545455,98.15789473684211,83.03333333333333,102.9,113.81818181818181,,104.11111111111111,85.4,97.63888888888889,92.33333333333333,106.88118811881188,107.8125,95.3,112.36111111111111,103.2
234.389,124.599,5.69829,71.86666666666666,,78.0,108.9,100.0,105.34146341463415,98.95,95.78688524590164,89.25333333333333,112.15384615384616,111.75,,103.16666666666667,95.05,96.58974358974359,,91.72388059701493,104.53571428571429,96.31818181818181,109.125,104.91666666666667
182.434,123.403,6.43985,67.66666666666667,,106.33333333333333,105.92307692307692,100.91666666666667,112.23333333333333,108.75,104.89473684210526,69.21052631578948,96.2,116.45454545454545,,100.55555555555556,88.875,96.05882352941177,75.33333333333333,108.62331838565022,107.67213114754098,95.6,113.54838709677419,101.125
241.698,128.629,6.67553,78.5,,91.0,108.71428571428571,100.0,107.95652173913044,103.2,100.72131147540983,89.41666666666667,118.36363636363636,103.375,,102.33333333333333,96.925,101.26190476190476,112.4,92.24183006535948,106.32,86.85714285714286,107.5,108.53846153846153
173.877,131.704,6.98632,83.57692307692308,,96.5,112.57142857142857,100.85714285714286,111.96666666666667,108.8,95.6470588235294,69.66666666666667,92.5,102.875,55.0,99.23529411764706,94.9375,96.03448275862068,,108.90517241379311,111.4888888888889,106.42857142857143,107.75,100.53333333333333
172.568,137.352,6.75932,95.08333333333333,98.0,98.46666666666667,112.15384615384616,103.14285714285714,107.5925925925926,112.66666666666667,97.81818181818181,68.82352941176471,107.0,104.2,55.0,103.63636363636364,93.0909090909091,98.27272727272727,,103.33482142857143,110.15,98.75,100.91666666666667,102.25
179.34,158.567,8.32019,85.91071428571429,,105.5,105.2,,109.04347826086956,107.2258064516129,107.82828282828282,68.0909090909091,,116.375,61.0,94.33333333333333,85.16666666666667,100.08,,,110.8225806451613,97.05263157894737,108.81927710843374,111.72222222222223
187.05,162.5,7.29997,78.11428571428571,,103.33333333333333,103.9,,108.26530612244898,104.82857142857142,106.41,80.48275862068965,109.0,113.0,65.8,103.66666666666667,91.0,100.96296296296296,,65.0,110.88679245283019,101.3030303030303,110.45263157894736,115.84210526315789
193.768,166.784,8.47737,73.92307692307692,,97.0,109.18181818181819,,112.37837837837837,106.65625,101.20270270270271,80.55357142857143,102.0,116.18181818181819,70.75,103.83333333333333,95.0,99.10526315789474,,84.1842105263158,109.23636363636363,105.69565217391305,109.67647058823529,111.35714285714286
227.265,168.354,6.22746,86.21621621621621,,104.66666666666667,110.8,,107.41818181818182,100.33333333333333,95.1774193548387,92.0752688172043,101.8,109.33333333333333,,,98.18181818181819,99.43589743589743,,77.86363636363636,106.76363636363637,97.875,109.421875,108.53846153846153
213.987,170.804,7.37355,70.92307692307692,,101.25,111.42105263157895,,108.57894736842105,106.4,98.19402985074628,88.8,106.875,113.0,60.5,94.875,,98.11764705882354,100.0,78.91304347826087,108.40983606557377,94.07692307692308,105.26315789473684,109.375
219.745,170.115,6.58967,74.88888888888889,,99.5,111.5,,106.5,106.88888888888889,97.1470588235294,89.34375,103.14285714285714,118.0,78.0,90.8,81.25,94.91428571428571,,78.86666666666666,106.9,91.78571428571429,106.06,106.33333333333333
223.005,115.529,8.6498,72.28571428571429,,107.0,110.35483870967742,116.4,108.96774193548387,94.83333333333333,101.95588235294117,92.6103896103896,106.25,106.66666666666667,71.66666666666667,106.33333333333333,89.7948717948718,98.13888888888889,,80.64285714285714,107.66666666666667,101.33333333333333,108.4,111.875
232.398,118.292,8.7265,68.54545454545455,,,108.65789473684211,107.0,106.78260869565217,94.92857142857143,96.90217391304348,93.83132530120481,110.41666666666667,113.875,,104.53846153846153,91.40350877192982,98.0,,89.35227272727273,105.6,93.92307692307692,112.11764705882354,107.07142857142857
176.85,126.056,7.454,73.6,,101.14285714285714,102.28571428571429,105.75,111.75,106.33333333333333,97.84615384615384,67.93333333333334,91.75,108.33333333333333,,105.18181818181819,93.0,97.60606060606061,,110.84331797235023,111.53846153846153,99.0,112.17391304347827,98.625
246.762,160.117,8.60664,97.48913043478261,,105.86363636363636,105.4,117.8,107.6304347826087,,96.13207547169812,75.36842105263158,114.0,115.55555555555556,,91.0,95.17567567567568,110.56,101.0625,70.5909090909091,109.35714285714286,103.08333333333333,106.73529411764706,100.72222222222223
238.136,166.589,7.52146,94.29807692307692,,112.72727272727273,107.0,,104.11320754716981,,95.64285714285714,80.6140350877193,95.75,112.6,,98.5,95.47826086956522,105.8695652173913,108.66666666666667,70.75,105.88372093023256,96.33333333333333,107.82926829268293,98.7
206.509,171.408,9.23071,66.46666666666667,,101.66666666666667,112.73684210526316,89.0,110.62251655629139,105.7,100.77777777777777,88.87878787878788,97.8,120.33333333333333,62.4,103.0,88.5,99.73529411764706,95.33333333333333,86.1063829787234,107.85714285714286,89.88888888888889,107.75,105.83333333333333
223.257,173.322,9.1048,74.10666666666667,,100.0,110.8,,107.48101265822785,100.125,97.96,89.72368421052632,107.875,120.5,72.33333333333333,98.0,,96.8529411764706,,77.68852459016394,108.45283018867924,103.35,111.18181818181819,105.66666666666667
212.947,114.085,8.41048,77.5,,107.0,106.74074074074075,97.4,107.65116279069767,101.0,94.82758620689656,94.375,100.75,114.0,71.0,105.85714285714286,85.23076923076923,100.35483870967742,,94.58771929824562,107.83333333333333,102.44444444444444,112.17857142857143,100.0
198.2,113.704,8.53488,71.4,,91.0,106.11764705882354,97.0,108.33333333333333,110.42857142857143,98.47058823529412,90.61290322580645,97.28571428571429,112.5,,107.0909090909091,83.4,93.75,101.625,104.83163265306122,106.74137931034483,65.0,108.58620689655173,
228.062,116.543,8.72085,70.45833333333333,,,111.4,114.0,106.1413043478261,95.7,97.17073170731707,91.13157894736842,104.42857142857143,110.8,,104.625,92.48076923076923,98.35897435897436,,85.45238095238095,105.38181818181818,100.83333333333333,109.56521739130434,110.92857142857143
184.08,118.577,8.52936,70.0,,100.0,107.0,105.75,109.58333333333333,108.05128205128206,104.61538461538461,78.42105263157895,103.6923076923077,118.1,90.0,106.125,86.9090909090909,93.9375,88.8,108.43010752688173,107.75471698113208,99.11111111111111,111.14285714285714,116.5
179.682,120.121,9.41195,64.4,,100.0,105.0,105.75,108.28571428571429,106.39473684210526,98.0,76.94117647058823,105.625,117.22222222222223,,105.85714285714286,84.63636363636364,95.25,87.33333333333333,109.43023255813954,109.06,96.44444444444444,112.12121212121212,103.0
